primaryTitle,startYear,numVotes,averageRating
The Broken Hearts Club: A Romantic Comedy,2000,8440,6.9
Sweet November,2001,97158,6.7
Baran,2001,9247,7.8
Kaho Naa... Pyaar Hai,2000,17435,6.9
The Road Home,1999,14300,7.7
Bread and Tulips,2000,11778,7.3
101 Reykjavík,2000,10109,6.8
Devdas,2002,49526,7.5
Serendipity,2001,127263,6.8
Chocolat,2000,207278,7.2
Bridget Jones's Diary,2001,279417,6.8
Italian for Beginners,2000,14271,7.0
Yi Yi,2000,30866,8.1
Lost and Delirious,2001,23043,6.8
Heaven,2002,26862,6.9
Mostly Martha,2001,8745,7.2
Before Night Falls,2000,26861,7.1
Kabhi Khushi Kabhie Gham...,2001,60171,7.4
Storytelling,2001,18759,6.8
Unfaithful,2002,103834,6.7
The Blue Bead,1974,10102,7.8
Sex and Lucía,2001,39903,7.0
The Quiet American,2002,30541,7.0
Lantana,2001,20614,7.2
My Big Fat Greek Wedding,2002,148926,6.6
Vanilla Sky,2001,297712,6.9
Abbas in Flower,1982,11641,8.0
The Girl with the Red Scarf,1977,17661,8.5
The Girl Next Door,2004,254244,6.7
Monsoon Wedding,2001,27293,7.3
The Last Kiss,2001,8979,6.9
The Majestic,2001,59654,6.9
Jalla! Jalla!,2000,15189,6.8
Punch-Drunk Love,2002,187017,7.3
Read My Lips,2001,16998,7.3
The Ignorant Fairies,2001,10590,7.3
The Hours,2002,144702,7.5
Secretary,2002,105337,6.9
About a Boy,2002,196628,7.1
The Importance of Being Earnest,2002,25503,6.8
Better Luck Tomorrow,2002,10747,7.0
Iris,2001,19562,7.0
A Walk to Remember,2002,227588,7.3
Il Mare,2000,9852,7.5
The Spanish Apartment,2002,43556,7.3
Gadar: Ek Prem Katha,2001,16169,7.3
I Served the King of England,2006,8405,7.3
Monster's Ball,2001,96734,7.0
Bend It Like Beckham,2002,119960,6.7
Talk to Her,2002,120245,7.9
"He Loves Me, He Loves Me Not",2002,19920,7.1
Dil Chahta Hai,2001,78247,8.0
The Rules of Attraction,2002,54621,6.6
The Phantom of the Opera,2004,135228,7.2
My Sassy Girl,2001,51919,7.9
Rent,2005,57272,6.8
Far from Heaven,2002,50654,7.3
All the Real Girls,2003,11216,6.7
Good Bye Lenin!,2003,156992,7.7
Bad Guy,2001,10970,6.6
The Shape of Things,2003,12049,6.6
Nicholas Nickleby,2002,14459,7.1
The Dreamers,2003,138451,7.1
The Man Without a Past,2002,27971,7.6
The Crime of Padre Amaro,2002,14769,6.7
Love Actually,2003,560341,7.5
My Life Without Me,2003,26303,7.4
Open Hearts,2002,11378,7.5
Open Range,2003,81743,7.4
The Cooler,2003,36534,6.9
Oasis,2002,11036,7.8
Lakshya,2004,26974,7.8
Wicker Park,2004,60088,6.9
Dot the I,2003,9056,6.7
Under the Tuscan Sun,2003,63276,6.7
Dolls,2002,17723,7.5
Day of the Wacko,2002,12680,8.1
Don't Move,2004,8798,7.0
Saathiya,2002,8423,6.8
The Notebook,2004,660670,7.8
Garden State,2004,226900,7.4
Girl with a Pearl Earring,2003,84420,6.9
Baghban,2003,18314,7.4
Something's Gotta Give,2003,133716,6.7
Eternal Sunshine of the Spotless Mind,2004,1143806,8.3
Being Julia,2004,13222,7.0
50 First Dates,2004,401272,6.8
A Very Long Engagement,2004,77084,7.6
Last Life in the Universe,2003,11787,7.4
Latter Days,2003,19087,7.0
The Best of Youth,2003,25416,8.5
Head-On,2004,59562,7.8
The Classic,2003,10629,7.7
An Unfinished Life,2005,35066,7.0
The Twilight Samurai,2002,26474,8.1
Cinderella Man,2005,205117,8.0
Facing Windows,2003,12022,7.2
Five Times Two,2004,10667,6.6
A Home at the End of the World,2004,14206,6.6
King Kong,2005,461142,7.2
The Terminal,2004,516707,7.4
Kinsey,2004,51977,7.0
Lymelife,2008,14821,6.8
Love Me If You Dare,2003,73593,7.5
Okkadu,2003,11277,8.0
Hungama,2003,18143,7.6
In Your Name,2003,21783,7.2
"Spring, Summer, Fall, Winter... and Spring",2003,89279,8.0
Sideways,2004,212002,7.5
Tristan + Isolde,2006,55184,6.8
Closer,2004,245595,7.1
Ladies in Lavender,2004,13364,7.0
Dear Frankie,2004,22876,7.7
Hum Tum,2004,15701,7.0
The Merchant of Venice,2004,39336,7.0
Goal! The Dream Begins,2005,67624,6.7
The Place Promised in Our Early Days,2004,15788,6.8
Before Sunset,2004,304414,8.1
My Summer of Love,2004,22437,6.7
Saving Face,2004,14524,7.4
The Music Man,2007,9733,7.5
Hitch,2005,343639,6.6
The Constant Gardener,2005,153132,7.3
Brokeback Mountain,2005,404213,7.7
A Lot Like Love,2005,72639,6.6
Mozart and the Whale,2005,9543,6.7
Wedding Crashers,2005,388928,7.0
Memoirs of a Geisha,2005,167871,7.3
The Consequences of Love,2004,19838,7.5
A Good Year,2006,104877,6.9
"Paris, Je T'aime",2006,75695,7.2
Little Children,2006,119961,7.5
The 40-Year-Old Virgin,2005,487727,7.1
Barefoot,2005,11474,7.1
The Edukators,2004,32760,7.4
Last Holiday,2006,40639,6.6
Russian Dolls,2005,21683,6.9
The Lake House,2006,162307,6.8
Brideshead Revisited,2008,14012,6.6
Little Manhattan,2005,25397,7.4
Pride & Prejudice,2005,357901,7.8
The Fountain,2006,254106,7.1
Match Point,2005,234535,7.6
Becoming Jane,2007,67010,7.0
Factotum,2005,15374,6.6
Mujhse Shaadi Karogi,2004,18098,6.7
Aitraaz,2004,11359,6.6
The Tiger and the Snow,2005,14653,7.0
Summer Storm,2004,14788,7.2
The Curious Case of Benjamin Button,2008,725475,7.8
Imagine Me & You,2005,38148,6.8
Ghilli,2004,18411,8.2
3-Iron,2004,60153,7.9
Charlie Bartlett,2007,67654,6.9
Candy,2006,49017,7.2
Outsourced,2006,12422,7.0
The Great Debaters,2007,65253,7.5
A Moment to Remember,2004,26551,8.1
The Secret Life of Words,2005,13444,7.4
P.S. I Love You,2007,222787,7.0
Conversations with Other Women,2005,13385,6.9
Keith,2008,38038,7.3
Kidulthood,2006,20105,6.7
Parineeta,2005,9867,7.2
Something New,2006,15430,6.6
Peaceful Warrior,2006,30882,7.2
Fanaa,2006,36245,7.1
Before We Go,2014,67152,6.8
